着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,7,アルキメデス,牡4,57,浜中俊,1:50.6,,2.7,1,484(+10),[西] 藤原英昭
2,7,8,バッドボーイ,牡3,55,幸英明,1:50.8,1.1/4,14.4,5,510(+4),[西] 河内洋
3,2,2,ベストクルーズ,牝6,55,川田将雅,1:51.0,1.1/4,25.9,6,442(+2),[西] 松田博資
4,3,3,テーオーケンジャ,牡6,57,メンディ,1:51.0,アタマ,40.2,7,512(+4),[西] 梅田智之
5,8,10,ロードエアフォース,牡5,57,池添謙一,1:51.0,クビ,10.8,4,500(0),[西] 笹田和秀
6,6,6,エーシンジャッカル,牡5,57,北村友一,1:51.1,クビ,45.4,8,480(+10),[西] 高野友和
7,4,4,ローゼンケーニッヒ,牡4,57,岩田康誠,1:51.3,1.1/4,3.1,2,470(-4),[西] 橋口弘次
8,8,9,タマモマーブル,セ5,57,水口優也,1:51.3,クビ,107.5,9,486(+6),[西] 小原伊佐
9,5,5,クランモンタナ,牡4,57,Ｍ．デム,1:51.5,1.1/4,3.4,3,484(+10),[西] 音無秀孝
10,1,1,ヤマカツゴールド,牡7,57,松山弘平,1:51.9,2.1/2,199.9,10,480(+16),[西] 池添兼雄
