着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,12,ハノハノ,牡5,55,酒井学,1:07.0,,12.6,4,468(+4),[西] 西園正都
2,3,4,プレイズエターナル,牡3,54,バルザロ,1:07.1,1/2,1.9,1,476(-6),[西] 安田隆行
3,4,6,ブルーデジャブ,セ6,53,国分優作,1:07.1,クビ,147.2,14,518(+4),[西] 大根田裕
4,5,9,キョウワマグナム,牡6,55,北村友一,1:07.2,1/2,52.6,9,548(+14),[西] 角田晃一
5,2,2,レジェトウショウ,牝7,52,熊沢重文,1:07.3,1/2,57.8,10,478(+2),[東] 土田稔
6,8,15,リュンヌ,牝6,52,国分恭介,1:07.4,3/4,34.2,8,484(-8),[西] 服部利之
7,5,8,クリーンエコロジー,牡5,53,秋山真一,1:07.4,クビ,61.1,11,502(+6),[西] 須貝尚介
8,8,14,カラフルデイズ,牝5,53,岩田康誠,1:07.4,アタマ,13.0,5,456(0),[西] 藤原英昭
9,4,7,ケイアイアストン,牡8,54,幸英明,1:07.5,クビ,133.9,13,478(+2),[東] 和田正道
10,1,1,エイシンオスマン,牡5,55,太宰啓介,1:07.6,1/2,79.1,12,486(+2),[西] 坂口正則
11,6,11,メイショウデイム,牝6,53,松山弘平,1:07.6,アタマ,27.7,7,472(0),[西] 佐山優
12,6,10,ビウイッチアス,牝4,52,浜中俊,1:07.6,アタマ,16.6,6,444(+2),[東] 武藤善則
13,3,5,マイネルエテルネル,牡3,55,和田竜二,1:07.7,1/2,5.3,2,484(+4),[西] 西園正都
14,2,3,メモリアルイヤー,牝5,53,小牧太,1:07.7,クビ,5.7,3,488(0),[西] 村山明
15,7,13,ビラゴーティアラ,牝6,52,川島信二,1:08.1,2.1/2,199.1,15,434(0),[東] 松山将樹
