着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,8,ジョヴァンニ,牡4,56,福永祐一,1:58.0,,1.4,1,506(0),[西] 千田輝彦
2,4,7,ワイドバッハ,牡4,56,小牧太,1:58.7,4,6.4,2,484(+10),[西] 庄野靖志
3,7,14,アントニオピサ,牡4,56,浜中俊,1:58.8,3/4,12.6,4,490(-6),[西] 角田晃一
4,2,4,シルクエステート,牡7,57,秋山真一,1:58.9,クビ,34.1,6,466(0),[西] 岡田稲男
5,6,11,トップオブカハラ,牡6,57,池添謙一,1:59.2,1.3/4,258.0,14,498(+4),[西] 池添兼雄
6,7,13,シルクターンベリー,牡6,57,武幸四郎,1:59.3,1/2,74.6,9,492(0),[西] 松永幹夫
7,1,1,オーヴァージョイド,牡5,57,岩田康誠,1:59.3,クビ,8.1,3,530(-2),[西] 松元茂樹
8,3,5,テルミーホワイ,牡6,57,国分恭介,1:59.4,クビ,85.9,11,498(+2),[西] 梅田康雄
9,8,16,コルージャ,セ5,57,川田将雅,1:59.4,アタマ,81.5,10,490(0),[西] 田島良保
10,6,12,タイムズアロー,牡5,57,北村友一,1:59.8,2.1/2,16.3,5,496(0),[西] 松田博資
11,5,9,スズカウラノス,牡4,56,幸英明,2:00.0,1,60.5,8,464(+4),[西] 坪憲章
12,5,10,ワンダープリマ,牝7,55,鮫島良太,2:00.6,3.1/2,481.8,16,470(0),[西] 佐藤正雄
13,2,3,アーサーバローズ,牡4,56,ビュイッ,2:00.9,2,59.9,7,476(0),[西] 中竹和也
14,3,6,サクラエンブレム,牡6,57,酒井学,2:01.0,クビ,379.1,15,500(-4),[西] 羽月友彦
15,8,15,ペガサスフォース,牡4,56,蛯名正義,2:01.5,3,187.9,13,482(+8),[西] 石坂正
16,1,2,ダイコクイモン,牡4,56,川須栄彦,2:02.0,3,117.0,12,470(+5),[西] 小原伊佐
