着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,レッドグランザ,牡4,55,藤田伸二,1:58.9,,3.8,2,510(-6),[西] 昆貢
2,1,2,タイムズアロー,牡5,55,内田博幸,1:59.1,1.1/4,9.4,4,492(-4),[西] 松田博資
3,4,8,ブルータンザナイト,牡4,53,熊沢重文,1:59.2,3/4,44.3,12,550(+4),[西] 田島良保
4,5,9,マシュマロ,牝4,52,川田将雅,1:59.2,クビ,22.8,10,484(0),[西] 吉田直弘
5,3,5,ノボリドリーム,牡4,54,高倉稜,1:59.4,1.1/4,16.2,7,450(+4),[西] 松永昌博
6,1,1,フォントルロイ,牡4,55,秋山真一,1:59.7,1.3/4,42.1,11,498(+4),[西] 村山明
7,2,3,ヴォーグトルネード,牡4,55,福永祐一,1:59.7,ハナ,3.4,1,478(+2),[西] 五十嵐忠
8,7,14,ナポレオンバローズ,牡5,55,小牧太,2:00.0,1.3/4,14.7,6,502(+4),[西] 中竹和也
9,8,16,サウンドビガレス,牡4,53,武豊,2:00.0,ハナ,59.2,14,488(+2),[西] 安達昭夫
10,5,10,サイキョウイシヤマ,牡5,54,浜中俊,2:00.2,1.1/2,10.6,5,498(+20),[西] 角田晃一
11,6,12,ラガートモヒーロ,牡4,55,太宰啓介,2:00.3,3/4,7.8,3,460(+6),[西] 柴田政見
12,2,4,ハスラー,牡5,56,幸英明,2:00.3,ハナ,21.1,9,534(+12),[西] 石坂正
13,3,6,アグネスハイヤー,牡7,54,酒井学,2:00.4,1/2,104.9,15,478(+4),[西] 鮫島一歩
14,6,11,スズカホープ,セ5,57,藤岡佑介,2:01.4,6,47.6,13,492(-2),[西] 橋田満
15,4,7,レオアドミラル,牡7,53,石橋脩,2:02.1,4,275.1,16,490(-4),[東] 萱野浩二
16,8,15,ハギノタイクーン,牡4,55,池添謙一,2:03.2,7,18.9,8,534(+22),[西] 松田国英
