着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,コルージャ,セ5,56,国分優作,1:51.6,,8.4,4,490(0),[西] 高橋亮
2,7,13,マイネルクロップ,牡3,54,Ｍ．デム,1:51.6,クビ,3.2,1,490(0),[西] 飯田雄三
3,6,11,ショーグン,牡3,54,福永祐一,1:51.6,ハナ,7.3,3,624(+10),[西] 千田輝彦
4,4,8,クローバーリーフ,牝5,53,菱田裕二,1:51.6,アタマ,32.4,12,468(0),[西] 浜田多実
5,1,2,ノボリドリーム,牡4,56,高倉稜,1:51.6,アタマ,4.7,2,450(0),[西] 松永昌博
6,5,9,ロゼッタストーン,牡4,54,川須栄彦,1:51.7,1/2,31.1,11,474(0),[西] 矢作芳人
7,2,4,メイショウドゥーマ,牡3,53,太宰啓介,1:51.8,1/2,24.1,9,480(+6),[西] 本田優
8,8,15,スズカウラノス,牡4,55,幸英明,1:51.8,ハナ,32.9,13,458(+8),[西] 坪憲章
9,1,1,タガノギャラクシー,牡3,53,小牧太,1:52.4,3.1/2,25.9,10,534(+4),[西] 庄野靖志
10,6,12,サンライズバロン,牡3,54,池添謙一,1:52.4,ハナ,12.7,6,504(+6),[西] 増本豊
11,8,16,マッシヴプリンス,牡3,53,藤田伸二,1:52.5,クビ,20.0,7,492(+2),[西] 大橋勇樹
12,7,14,ハイランドジャガー,牡4,57,和田竜二,1:52.8,1.3/4,20.5,8,514(+2),[西] 平田修
13,2,3,エーシンバリントン,牡5,57,川田将雅,1:53.0,1.1/2,10.5,5,484(+4),[西] 中尾秀正
14,5,10,テーオーフェアリー,牝4,52,北村友一,1:53.3,1.3/4,56.3,14,486(+16),[西] 岡田稲男
15,4,7,テツキセキ,牡7,53,畑端省吾,1:53.4,クビ,333.7,16,444(+2),[西] 吉田直弘
16,3,5,ハッピーストーリー,牡4,54,岩田康誠,1:54.1,4,73.8,15,524(+1),[西] 宮徹
