着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,ノーザンリバー,牡5,56,和田竜二,1:23.4,,7.3,4,480(+6),[西] 浅見秀一
2,5,9,ナリタスーパーワン,牡4,56,ルメール,1:23.4,アタマ,4.1,2,490(0),[西] 松永昌博
3,4,7,アーリーデイズ,セ6,56,藤岡康太,1:23.5,1/2,439.5,16,474(-4),[西] 中竹和也
4,8,15,ホクセツダンス,牝5,54,松山弘平,1:23.5,クビ,100.5,11,452(+6),[西] 宮本博
5,2,3,タイムズアロー,牡5,56,川田将雅,1:23.6,クビ,20.4,6,492(0),[西] 松田博資
6,3,5,セイカプリコーン,牡5,56,川須栄彦,1:23.6,アタマ,227.1,13,498(+8),[西] 服部利之
6,5,10,スノードラゴン,牡5,57,吉田隼人,1:23.6,同着,24.7,7,508(0),[東] 高木登
8,1,1,スリーボストン,牡6,58,秋山真一,1:23.6,クビ,5.9,3,520(+8),[西] 藤岡範士
9,3,6,トキノエクセレント,牡5,56,松田大作,1:23.7,クビ,102.8,12,466(+4),[東] 矢野照正
10,6,12,タイセイファントム,牡5,56,菱田裕二,1:23.9,1,56.2,10,460(+6),[西] 矢作芳人
11,4,8,シゲルソウサイ,牡5,56,幸英明,1:23.9,クビ,44.6,8,512(0),[西] 湯窪幸雄
12,2,4,キズマ,牡4,56,藤田伸二,1:24.1,1.1/4,2.7,1,494(0),[西] 白井寿昭
13,8,16,サウンドアクシス,牡7,56,太宰啓介,1:24.4,2,430.6,15,494(+10),[西] 音無秀孝
14,6,11,ロングロウ,牡6,56,四位洋文,1:24.6,1.1/4,47.8,9,544(+4),[西] 松田国英
15,7,13,レッドクラウディア,牝4,53,池添謙一,1:24.7,3/4,11.3,5,488(0),[西] 石坂正
16,7,14,エスケープマジック,牡5,56,小坂忠士,1:25.1,2.1/2,413.2,14,504(+16),[西] 佐々木晶
