着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,ティアップゴールド,牡7,57,太宰啓介,1:20.8,,37.5,9,478(+2),[西] 西浦勝一
2,2,2,エールブリーズ,牡3,56,川田将雅,1:20.9,1/2,5.2,2,510(+2),[西] 鮫島一歩
3,7,9,シルクドリーマー,牡4,57,北村友一,1:21.1,1.1/4,12.5,5,480(+4),[西] 音無秀孝
4,7,10,マイネボヌール,牝4,55,Ｍ．デム,1:21.2,1/2,11.1,4,464(+12),[西] 宮徹
5,4,4,オースミナイン,牡3,56,福永祐一,1:21.2,ハナ,1.8,1,472(+2),[西] 松永昌博
6,6,8,ウエストエンド,牡5,57,和田竜二,1:21.2,クビ,15.3,6,476(+8),[西] 白井寿昭
7,8,11,ニシノビークイック,牡4,57,岩田康誠,1:21.3,1/2,10.3,3,480(+2),[西] 河内洋
8,1,1,アルティシムス,牡5,57,秋山真一,1:21.5,1.1/4,33.6,8,452(-2),[西] 野村彰彦
9,3,3,ロードロックスター,牡7,57,池添謙一,1:21.5,クビ,75.2,12,518(+8),[西] 笹田和秀
10,6,7,ノーブルディード,牡5,57,酒井学,1:21.6,1/2,20.6,7,504(0),[西] 清水出美
11,8,12,オーシャンカレント,牡7,57,バルザロ,1:21.6,クビ,53.6,10,502(+10),[西] 今野貞一
12,5,6,アルマリンピア,牝5,55,浜中俊,1:21.8,1,54.3,11,480(+2),[西] 佐々木晶
