0,1,2,3
単勝,6,460,2
複勝,6 2 12,150 180 150,2 4 1
枠連,1 - 3,1280,6
馬連,2 - 6,1590,7
ワイド,2 - 6 6 - 12 2 - 12,620 370 570,7 1 5
馬単,6 → 2,2930,12
三連複,2 - 6 - 12,1860,2
三連単,6 → 2 → 12,10270,17
