0,1,2,3
単勝,4,660,4
複勝,4 3 11,260 840 870,4 10 11
枠連,2 - 2,10730,26
馬連,3 - 4,10650,35
ワイド,3 - 4 4 - 11 3 - 11,"2,920 3,480 7,470",30 37 55
馬単,4 → 3,18520,65
三連複,3 - 4 - 11,71930,167
三連単,4 → 3 → 11,403230,949
