0,1,2,3
単勝,2,5880,11
複勝,2 12 8,880 230 310,10 3 5
枠連,2 - 8,14000,25
馬連,2 - 12,16290,41
ワイド,2 - 12 2 - 8 8 - 12,"4,190 5,030 1,070",40 44 11
馬単,2 → 12,42530,89
三連複,2 - 8 - 12,46820,109
三連単,2 → 12 → 8,427860,769
