0,1,2,3
単勝,6,1180,6
複勝,6 11 7,300 350 160,6 7 1
枠連,4 - 6,1470,7
馬連,6 - 11,6730,26
ワイド,6 - 11 6 - 7 7 - 11,"1,740 810 820",25 7 8
馬単,6 → 11,14670,53
三連複,6 - 7 - 11,6500,19
三連単,6 → 11 → 7,67960,234
