0,1,2,3
単勝,11,910,4
複勝,11 9 4,180 130 130,4 2 1
枠連,6 - 7,1200,4
馬連,9 - 11,1340,4
ワイド,9 - 11 4 - 11 4 - 9,450 510 200,4 7 1
馬単,11 → 9,3220,11
三連複,4 - 9 - 11,1080,2
三連単,11 → 9 → 4,8800,17
