0,1,2,3
単勝,4,970,5
複勝,4 16 12,310 230 340,4 2 7
枠連,2 - 8,730,1
馬連,4 - 16,3560,12
ワイド,4 - 16 4 - 12 12 - 16,"1,260 2,100 1,340",9 30 12
馬単,4 → 16,7240,24
三連複,4 - 12 - 16,12280,40
三連単,4 → 16 → 12,76310,247
