0,1,2,3
単勝,4,760,4
複勝,4 16 7,220 200 430,3 2 9
枠連,2 - 8,1400,9
馬連,4 - 16,2750,7
ワイド,4 - 16 4 - 7 7 - 16,"1,020 1,340 1,340",6 20 19
馬単,4 → 16,6320,26
三連複,4 - 7 - 16,11180,41
三連単,4 → 16 → 7,67820,246
