0,1,2,3
単勝,8,480,3
複勝,8 9 5,160 160 180,2 3 5
枠連,7 - 8,1130,4
馬連,8 - 9,1110,4
ワイド,8 - 9 5 - 8 5 - 9,370 540 500,3 10 8
馬単,8 → 9,2300,10
三連複,5 - 8 - 9,2240,10
三連単,8 → 9 → 5,11260,41
