着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,9,ノチェブランカ,牝3,53,吉田隼人,2:40.2,,3.1,1,452(+2),[東] 国枝栄
2,2,2,ウインレーヴドール,牡3,55,黛弘人,2:40.4,1.1/4,10.5,6,450(-6),[東] 高橋祥泰
3,8,10,カイザーヴェッター,牡3,55,丸山元気,2:40.4,クビ,3.6,2,470(-2),[東] 黒岩陽一
4,6,6,ヒラボクビューン,セ4,57,津村明秀,2:40.5,1/2,7.7,5,454(-6),[東] 大竹正博
5,5,5,ロゼフェニックス,牡3,55,勝浦正樹,2:40.9,2.1/2,6.0,3,436(+10),[東] 高橋義博
6,4,4,レッドボヌール,牝4,55,丸田恭介,2:41.3,2.1/2,7.6,4,418(+6),[東] 宗像義忠
7,1,1,マリネリス,牝5,55,菊沢一樹,2:41.3,アタマ,110.1,10,410(-4),[東] 小桧山悟
8,3,3,ブロウユアマインド,セ6,57,川又賢治,2:41.4,クビ,24.1,8,438(-10),[西] 斉藤崇史
9,7,8,ルックスマート,牡3,55,横山武史,2:41.6,1.1/2,12.8,7,470(-6),[東] 小島茂之
10,7,7,アイコン,牡3,55,古川吉洋,2:41.7,1/2,80.7,9,504(-12),[東] 土田稔
