着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,ジャカランダシティ,牡2,55,荻野極,1:10.5,,15.8,8,444(-2),[西] 牧浦充徳
2,8,15,パイロテクニクス,牡2,55,丸山元気,1:10.5,ハナ,4.0,1,494(+4),[東] 武藤善則
3,8,16,マイネルアルケミー,牡2,55,丹内祐次,1:10.5,クビ,35.5,10,458(+2),[東] 栗田博憲
4,7,14,ブリングイットオン,牝2,54,松岡正海,1:10.7,1.1/4,120.8,14,418(-6),[西] 宮徹
5,6,11,ファストアズエバー,牝2,54,畑端省吾,1:10.7,ハナ,32.5,9,452(+2),[西] 牧浦充徳
6,7,13,スティルネス,牝2,54,藤田菜七,1:10.7,アタマ,7.6,4,412(-8),[東] 小島茂之
7,2,3,タガノジェロディ,牡2,55,田中健,1:10.7,ハナ,13.8,7,462(+6),[西] 浅見秀一
8,4,8,ヴァルドワーズ,牝2,54,戸崎圭太,1:10.8,クビ,4.3,2,444(+6),[東] 和田正一
9,3,6,エコロディアマンテ,牡2,55,木幡巧也,1:10.8,クビ,50.3,11,478(+8),[東] 岩戸孝樹
10,2,4,ワールドウォッチ,牡2,55,吉田隼人,1:11.0,1.1/4,6.6,3,496(+4),[西] 藤岡健一
11,1,1,トーセンオパール,牝2,54,勝浦正樹,1:11.0,ハナ,13.4,6,398(-6),[東] 小笠倫弘
12,5,9,ファンシャン,牝2,54,柴山雄一,1:11.1,クビ,70.2,12,422(+2),[東] 畠山吉宏
13,1,2,ケイゴールド,牝2,54,丸田恭介,1:11.5,2.1/2,173.9,15,474(-2),[東] 中野栄治
14,4,7,クロムウェル,牡2,55,杉原誠人,1:11.5,クビ,214.3,16,422(-4),[東] 加藤和宏
15,5,10,テンモントム,牡2,55,三浦皇成,1:13.0,9,86.8,13,444(+6),[東] 加藤和宏
16,6,12,ハナブショウ,牝2,54,田辺裕信,1:13.3,1.3/4,10.4,5,446(+18),[東] 相沢郁
