着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ウインイクシード,牡4,57,宮崎北斗,2:01.8,,9.5,5,484(0),[東] 鈴木伸尋
2,4,4,ショウナンラーゼン,牡3,54,森泰斗,2:02.5,4,42.1,9,474(-1),[西] 高野友和
3,8,11,ヴァンベールシチー,牡4,57,大野拓弥,2:02.6,1/2,10.2,6,430(+4),[東] 池上昌和
4,5,6,ビジューブランシュ,牝4,55,武士沢友,2:02.8,1.1/2,172.5,12,478(+4),[東] 伊藤正徳
5,6,7,コスモレティクルム,牝5,55,嘉藤貴行,2:02.8,ハナ,143.5,11,454(+4),[東] 土田稔
6,7,9,カラリエーヴァ,牝3,52,江田照男,2:02.9,クビ,5.6,4,484(+8),[東] 中川公成
7,5,5,ヴィオトポス,牝3,52,石川裕紀,2:03.3,2.1/2,34.3,8,448(+6),[東] 田村康仁
8,8,12,マイネルズイーガー,牡4,57,柴田大知,2:03.3,クビ,3.9,2,498(+4),[東] 武藤善則
9,2,2,ワタシヲマッテル,牝3,52,北村宏司,2:03.4,クビ,4.8,3,460(+2),[東] 粕谷昌央
10,3,3,レッドアメリア,牝4,55,柴田善臣,2:03.6,1.1/2,23.2,7,462(-2),[東] 鹿戸雄一
11,6,8,アーザムブルー,牡4,57,武藤雅,2:03.7,1/2,3.4,1,468(-2),[東] 戸田博文
12,7,10,サーワシントン,セ4,57,丸田恭介,2:04.2,3,74.8,10,462(+8),[東] 大竹正博
