着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,7,ダノンポピー,牝3,52,戸崎圭太,2:02.0,,4.1,2,454(-10),[東] 尾関知人
2,7,8,チャロネグロ,牡4,57,石橋脩,2:02.4,2.1/2,1.8,1,490(-4),[東] 大和田成
3,3,3,マイネルズイーガー,牡4,57,柴田大知,2:02.4,アタマ,4.6,3,494(0),[東] 武藤善則
4,8,9,ショワドゥロワ,牡4,57,田中勝春,2:02.6,1.1/4,13.5,5,512(+10),[東] 鹿戸雄一
5,2,2,ヒラボクビューン,セ4,57,丸田恭介,2:02.6,ハナ,37.8,7,462(-2),[東] 大竹正博
6,1,1,ゼンノタヂカラオ,セ5,57,大野拓弥,2:02.7,クビ,11.3,4,500(0),[東] 田中博康
7,8,10,タイプムーン,牝3,52,宮崎北斗,2:02.7,クビ,26.6,6,456(0),[東] 青木孝文
8,6,6,マイネルベレーロ,牡4,57,石川裕紀,2:03.3,3.1/2,163.9,9,484(+2),[東] 中野栄治
9,5,5,ノーブルカリス,牝3,52,江田照男,2:03.4,1/2,41.4,8,480(+16),[東] 菊川正達
10,4,4,フラワープレミア,牡4,57,国分優作,2:03.4,クビ,230.4,10,480(-2),[東] 池上昌和
