0,1,2,3
単勝,1,150,1
複勝,1 4 5,110 240 340,1 6 7
枠連,1 - 4,570,2
馬連,1 - 4,950,4
ワイド,1 - 4 1 - 5 4 - 5,"490 530 1,350",5 6 18
馬単,1 → 4,1110,4
三連複,1 - 4 - 5,3380,15
三連単,1 → 4 → 5,7890,28
