0,1,2,3
単勝,1,3480,10
複勝,1 7 10,700 160 350,11 1 6
枠連,1 - 4,1790,9
馬連,1 - 7,7260,26
ワイド,1 - 7 1 - 10 7 - 10,"2,110 6,240 850",25 55 7
馬単,1 → 7,16610,52
三連複,1 - 7 - 10,28510,82
三連単,1 → 7 → 10,194290,533
