0,1,2,3
単勝,4,520,2
複勝,4 11 9,180 140 290,2 1 6
枠連,3 - 6,870,3
馬連,4 - 11,970,1
ワイド,4 - 11 4 - 9 9 - 11,"400 1,240 740",1 14 7
馬単,4 → 11,2320,5
三連複,4 - 9 - 11,3980,8
三連単,4 → 11 → 9,20560,42
