0,1,2,3
単勝,3,810,3
複勝,3 17 6,220 240 140,3 5 1
枠連,2 - 8,2370,10
馬連,3 - 17,3180,12
ワイド,3 - 17 3 - 6 6 - 17,"1,200 500 570",11 1 5
馬単,3 → 17,7240,30
三連複,3 - 6 - 17,3850,7
三連単,3 → 17 → 6,33820,84
