0,1,2,3
単勝,1,940,5
複勝,1 12 8,260 220 250,5 3 4
枠連,1 - 7,3130,20
馬連,1 - 12,3290,13
ワイド,1 - 12 1 - 8 8 - 12,"1,230 900 950",13 8 9
馬単,1 → 12,7350,28
三連複,1 - 8 - 12,7740,22
三連単,1 → 12 → 8,56240,156
