0,1,2,3
単勝,16,350,1
複勝,16 5 14,150 280 140,2 5 1
枠連,3 - 8,1610,7
馬連,5 - 16,2450,9
ワイド,5 - 16 14 - 16 5 - 14,950 280 750,9 1 6
馬単,16 → 5,4010,9
三連複,5 - 14 - 16,3200,6
三連単,16 → 5 → 14,17690,26
