0,1,2,3
単勝,5,170,1
複勝,5 2 7,110 120 140,1 2 3
枠連,2 - 3,370,1
馬連,2 - 5,380,1
ワイド,2 - 5 5 - 7 2 - 7,190 190 390,1 2 4
馬単,5 → 2,570,2
三連複,2 - 5 - 7,550,1
三連単,5 → 2 → 7,1530,1
