0,1,2,3
単勝,13,650,3
複勝,13 1 6,190 130 130,5 1 2
枠連,1 - 8,620,2
馬連,1 - 13,1260,3
ワイド,1 - 13 6 - 13 1 - 6,460 440 270,4 3 1
馬単,13 → 1,2500,7
三連複,1 - 6 - 13,1410,1
三連単,13 → 1 → 6,8730,13
