0,1,2,3
単勝,12,340,2
複勝,12 17 11,160 740 320,2 11 5
枠連,6 - 8,1450,6
馬連,12 - 17,7960,24
ワイド,12 - 17 11 - 12 11 - 17,"2,630 1,010 4,500",30 7 45
馬単,12 → 17,11040,39
三連複,11 - 12 - 17,22840,70
三連単,12 → 17 → 11,114450,361
