0,1,2,3
単勝,5,260,2
複勝,5 8 9,110 130 140,1 3 4
枠連,5 - 8,350,1
馬連,5 - 8,620,2
ワイド,5 - 8 5 - 9 8 - 9,210 280 310,2 4 5
馬単,5 → 8,940,3
三連複,5 - 8 - 9,840,4
三連単,5 → 8 → 9,2490,6
