着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ルチャドルアスール,セ5,57,平野優,1:08.2,,34.8,10,504(0),[東] 二ノ宮敬
2,4,7,ゴーハンティング,牡6,57,戸崎圭太,1:08.5,1.3/4,2.9,1,512(+6),[東] 堀宣行
3,5,10,ロンド,牝6,55,北村宏司,1:08.7,1.1/4,15.2,6,470(0),[西] 平田修
4,2,4,オレニホレルナヨ,牡5,57,古川吉洋,1:08.7,クビ,90.1,14,504(0),[西] 南井克巳
5,6,12,カハラビスティー,牝5,55,勝浦正樹,1:08.7,アタマ,11.5,4,500(-8),[東] 伊藤大士
6,6,11,ダイメイザクラ,牝7,55,柴田善臣,1:08.8,クビ,202.2,16,454(+4),[東] 佐藤吉勝
7,7,14,スピークソフトリー,牝5,55,杉原誠人,1:08.8,アタマ,66.9,12,498(+4),[西] 千田輝彦
8,3,6,フレイムヘイロー,セ6,57,柴山雄一,1:08.8,ハナ,22.7,8,478(+6),[東] 蛯名利弘
9,1,2,サカジロロイヤル,牡6,57,三浦皇成,1:08.8,アタマ,22.0,7,510(+2),[西] 湯窪幸雄
9,7,15,プレイズエターナル,牡4,57,横山典弘,1:08.8,同着,3.4,2,482(-2),[西] 安田隆行
11,7,13,インディーズゲーム,牡6,57,丸田恭介,1:09.0,1.1/4,35.6,11,474(+2),[東] 宗像義忠
12,2,3,ユキノアイオロス,セ6,57,蛯名正義,1:09.2,1.1/4,12.3,5,474(+6),[東] 和田正道
13,8,16,バートラムガーデン,牝5,55,宮崎北斗,1:09.2,ハナ,162.9,15,454(-2),[東] 手塚貴久
14,5,9,ネロ,牡3,55,田辺裕信,1:09.2,クビ,6.3,3,470(+14),[西] 森秀行
15,8,17,ヒーラ,牝5,55,田中勝春,1:09.5,1.3/4,32.9,9,430(0),[西] 森秀行
16,8,18,アルベルティ,牡6,57,江田照男,1:09.5,クビ,345.0,17,510(-10),[東] 小島太
17,4,8,ラフレーズカフェ,牝5,55,エスポジ,1:09.6,クビ,85.3,13,480(+6),[東] 小島太
18,3,5,ロマンス,牝7,55,津村明秀,1:09.7,3/4,416.3,18,482(-11),[東] 武藤善則
