着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,レーヴデトワール,牝3,54,川田将雅,2:03.3,,13.5,5,452(-10),[西] 松田博資
2,4,7,ショウナンパンドラ,牝3,54,岩田康誠,2:03.3,クビ,2.8,1,440(+2),[西] 高野友和
3,1,1,マイネグレヴィル,牝3,54,松岡正海,2:03.8,3,13.2,4,468(+8),[東] 和田正道
4,3,5,ハピネスダンサー,牝3,54,藤岡康太,2:03.8,ハナ,16.9,8,478(+26),[西] 高野友和
5,6,11,マローブルー,牝3,54,戸崎圭太,2:04.1,1.3/4,14.5,6,460(+24),[東] 堀宣行
6,8,18,カウニスクッカ,牝3,54,伊藤工真,2:04.1,クビ,65.2,13,458(-2),[東] 尾形和幸
7,6,12,ヘイジームーン,牝3,54,三浦皇成,2:04.2,1/2,4.7,3,490(-2),[東] 戸田博文
8,1,2,マイネオーラム,牝3,54,柴田大知,2:04.3,1/2,15.2,7,460(+6),[東] 高橋義博
9,5,10,レッドラヴィータ,牝3,54,エスポジ,2:04.5,1.1/4,56.5,12,448(+14),[西] 音無秀孝
10,7,14,デルフィーノ,牝3,54,横山典弘,2:04.6,1/2,30.1,9,442(0),[東] 牧光二
11,8,17,プレミアステイタス,牝3,54,丸山元気,2:05.0,2.1/2,82.1,14,474(0),[東] 大和田成
12,7,15,バウンスシャッセ,牝3,54,北村宏司,2:05.1,1/2,4.7,2,522(-2),[東] 藤沢和雄
13,4,8,デルマサリーチャン,牝3,54,柴山雄一,2:05.5,2.1/2,251.5,17,476(+24),[東] 堀井雅広
14,8,16,ヴァンデミエール,牝3,54,柴田未崎,2:05.5,ハナ,53.6,11,440(+4),[東] 畠山重則
15,2,3,ホワイトマニキュア,牝3,54,木幡初也,2:05.7,1.1/4,173.4,16,456(-8),[東] 鹿戸雄一
16,3,6,ウエスタンメルシー,牝3,54,蛯名正義,2:06.6,5,133.4,15,452(-16),[東] 奥村武
17,7,13,リーサルウェポン,牝3,54,吉田豊,2:06.7,クビ,52.1,10,430(+6),[東] 田村康仁
18,5,9,ブライティアスター,牝3,54,柴田善臣,2:06.9,1.1/2,303.7,18,456(0),[東] 菊川正達
