着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,10,ダノンゴールド,牡5,61,横山義行,3:31.4,,1.5,1,538(-8),[東] 藤沢和雄
2,2,2,フサイチアソート,セ9,60,原田和真,3:31.8,2.1/2,185.7,14,454(+12),[東] 岩戸孝樹
3,4,5,マッキーバッハ,牡9,60,北沢伸也,3:32.6,5,19.5,5,484(-8),[西] 牧田和弥
4,5,7,グリッターウイング,牡7,60,西谷誠,3:32.6,クビ,5.3,2,516(-10),[西] 友道康夫
5,8,13,エアペイシェンス,牡8,61,高田潤,3:33.2,3.1/2,10.1,4,464(+12),[西] 角居勝彦
6,7,11,ティリアンパープル,牝4,58,金子光希,3:33.4,3/4,59.5,8,466(+8),[東] 金成貴史
7,6,9,ショウナンカミング,牡6,60,山本康志,3:33.7,1.3/4,25.7,6,462(-4),[東] 田中剛
8,3,3,タマモショパン,牡5,60,田村太雅,3:33.7,クビ,120.1,13,506(+6),[西] 南井克巳
9,7,12,プレミアムパス,牡6,60,五十嵐雄,3:34.0,1.3/4,34.7,7,480(+2),[東] 武市康男
10,8,14,エリタージュ,牝4,58,難波剛健,3:34.2,1.1/4,63.5,9,468(0),[西] 松元茂樹
11,5,8,ショウナンバーズ,牡6,60,蓑島靖典,3:34.7,3,104.3,12,516(+8),[東] 国枝栄
12,4,6,ロードシュプリーム,牡4,60,石神深一,3:36.1,9,8.8,3,520(-2),[東] 久保田貴
13,1,1,リアリーサムシング,牡6,60,林満明,3:36.3,1.1/2,81.5,10,478(-4),[西] 坪憲章
14,3,4,アポロドーロス,牡5,60,浜野谷憲,3:39.1,大,98.7,11,498(+22),[東] 堀井雅広
