着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,マイネルラクリマ,牡6,56,戸崎圭太,2:12.2,,7.2,2,480(+6),[東] 上原博之
2,3,6,ラキシス,牝4,54,川田将雅,2:12.3,1/2,17.5,7,456(+8),[西] 角居勝彦
3,3,5,クリールカイザー,牡5,56,吉田豊,2:12.3,アタマ,44.2,12,486(+6),[東] 相沢郁
4,7,13,フラガラッハ,牡7,56,高倉稜,2:12.3,アタマ,52.7,14,496(0),[西] 松永幹夫
5,8,17,アロマティコ,牝5,54,三浦皇成,2:12.3,ハナ,15.1,6,464(+2),[西] 佐々木晶
6,8,16,フェイムゲーム,牡4,56,北村宏司,2:12.4,3/4,10.0,4,456(+6),[東] 宗像義忠
7,2,4,カレンブラックヒル,牡5,57,秋山真一,2:12.4,ハナ,14.5,5,478(+12),[西] 平田修
8,8,18,ナカヤマナイト,牡6,56,柴田善臣,2:12.6,1,94.3,16,496(0),[東] 二ノ宮敬
9,5,10,アドマイヤギャラン,牝5,54,小牧太,2:12.6,アタマ,36.0,10,486(+2),[西] 中尾秀正
10,2,3,ムスカテール,牡6,56,北村友一,2:12.7,1/2,39.9,11,488(+4),[西] 友道康夫
11,4,7,ニューダイナスティ,牡5,56,吉田隼人,2:12.7,ハナ,28.4,9,476(+2),[西] 石坂正
12,1,1,アスカクリチャン,牡7,57,勝浦正樹,2:12.7,ハナ,51.7,13,496(+2),[西] 須貝尚介
13,1,2,エバーブロッサム,牝4,54,石橋脩,2:12.7,ハナ,176.3,18,468(-6),[東] 堀宣行
14,5,9,クランモンタナ,牡5,56,田辺裕信,2:12.8,クビ,7.2,3,480(+4),[西] 音無秀孝
15,6,12,セイクリッドバレー,牡8,56,エスポジ,2:12.9,3/4,166.9,17,488(-6),[東] 高橋裕
16,4,8,サトノノブレス,牡4,57,和田竜二,2:13.1,1.1/4,2.2,1,514(+4),[西] 池江泰寿
17,7,14,トラストワン,牡6,56,松岡正海,2:13.1,クビ,72.3,15,500(+2),[西] 庄野靖志
18,7,15,マイネルメダリスト,牡6,57,蛯名正義,2:13.2,クビ,19.3,8,490(+2),[東] 田中清隆
