着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,フレイムコード,牝5,55,大野拓弥,1:46.6,,11.4,5,472(-2),[西] 谷潔
2,8,14,セキショウ,牝4,55,江田照男,1:46.6,アタマ,13.3,6,492(+12),[東] 杉浦宏昭
3,4,7,マリアライト,牝3,52,蛯名正義,1:46.6,ハナ,4.3,2,412(-6),[東] 久保田貴
4,6,11,ヤマニンプードレ,牝4,55,柴田大知,1:46.7,クビ,34.2,9,470(-2),[西] 河内洋
5,1,1,リリコイパイ,牝3,52,戸崎圭太,1:46.9,1,6.2,4,456(+6),[西] 藤原英昭
6,4,6,ベリーフィールズ,牝6,55,村田一誠,1:47.1,1.1/4,124.6,15,472(+2),[西] 庄野靖志
7,3,4,ラスヴェンチュラス,牝5,55,岩田康誠,1:47.2,1/2,5.8,3,418(-4),[東] 小島茂之
8,2,3,シャトーブランシュ,牝4,55,エスポジ,1:47.2,クビ,3.4,1,492(+4),[西] 高橋義忠
9,5,9,グレイスフラワー,牝5,55,丸田恭介,1:47.5,2,49.5,11,464(+6),[東] 宗像義忠
10,5,8,ビッグスマイル,牝6,55,的場勇人,1:47.6,3/4,38.3,10,458(-4),[東] 的場均
11,8,15,ダイワストリーム,牝4,55,柴田善臣,1:47.7,1/2,18.1,8,474(+4),[東] 上原博之
12,7,12,アルアマーナ,牝5,55,内田博幸,1:47.7,ハナ,62.4,13,436(+8),[西] 石坂正
13,6,10,ガーネットチャーム,牝5,55,北村宏司,1:47.9,1.1/4,18.0,7,432(0),[東] 鹿戸雄一
14,7,13,クイーンアルタミラ,牝5,55,西田雄一,1:48.0,1/2,58.4,12,480(-2),[東] 鈴木康弘
15,3,5,ノーブルジュピタ,牝4,55,田中勝春,1:48.5,3,73.3,14,434(+2),[東] 水野貴広
