着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,10,ユールシンギング,牡4,56.0,吉田隼人,1:59.2,,5.0,3,532(+4),[東] 勢司和浩
2,3,5,マジェスティハーツ,牡4,55.0,森一馬,1:59.2,クビ,4.1,2,496(-8),[西] 松永昌博
3,8,16,レッドレイヴン,牡4,56.5,柴山雄一,1:59.4,1.1/2,3.2,1,514(0),[東] 藤沢和雄
4,2,4,カルドブレッサ,牡6,55.0,藤岡佑介,1:59.5,クビ,20.0,7,494(+2),[西] 吉田直弘
5,4,7,ダノンヨーヨー,牡8,56.0,池添謙一,1:59.5,クビ,106.3,13,506(-10),[西] 音無秀孝
6,7,13,サクラアルディート,牡6,56.0,田中勝春,1:59.6,1/2,11.8,5,482(-4),[西] 岡田稲男
7,1,2,タマモベストプレイ,牡4,55.0,津村明秀,1:59.6,クビ,10.6,4,492(0),[西] 南井克巳
8,7,14,レインスティック,牡7,55.0,武士沢友,1:59.8,3/4,32.7,11,460(-8),[東] 勢司和浩
9,2,3,スマートギア,牡9,55.0,松田大作,1:59.9,1/2,219.4,16,458(0),[西] 松永昌博
10,5,9,ナリタクリスタル,牡8,57.5,田中健,2:00.1,1.1/4,137.5,15,490(0),[西] 木原一良
11,6,11,エクスペディション,牡7,57.0,丸田恭介,2:00.1,ハナ,20.8,9,448(-2),[西] 石坂正
12,3,6,シンゲン,牡11,55.0,村田一誠,2:00.4,2,126.6,14,494(-6),[東] 戸田博文
13,6,12,アドマイヤタイシ,牡7,56.0,丸山元気,2:00.5,クビ,30.6,10,480(+14),[西] 橋田満
14,1,1,ケイアイチョウサン,牡4,55.0,勝浦正樹,2:00.5,クビ,20.7,8,452(+4),[東] 小笠倫弘
15,4,8,メイショウナルト,セ6,56.0,古川吉洋,2:00.6,3/4,16.2,6,458(-8),[西] 武田博
16,8,15,トランスワープ,セ9,57.0,大野拓弥,2:01.1,3,54.0,12,532(-10),[東] 萩原清
