着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,7,ダノンシンフォニー,牡4,57,菱田裕二,2:14.4,,3.3,1,446(+8),[西] 角居勝彦
2,1,1,シャイニーリーヴァ,牡4,57,勝浦正樹,2:14.7,2,6.5,3,466(-10),[東] 菊川正達
3,6,10,カムイミンタラ,牡4,57,吉田隼人,2:14.7,クビ,4.1,2,490(+2),[東] 高木登
4,7,12,ブロードスター,セ4,57,津村明秀,2:14.9,1.1/4,6.9,4,474(+2),[西] 鮫島一歩
5,3,3,エルヴィスバローズ,牡6,57,横山和生,2:15.0,クビ,65.1,11,502(+12),[東] 牧光二
6,3,4,マイネルアクロス,牡5,57,中井裕二,2:15.2,1.1/2,18.6,7,466(+4),[東] 奥村武
7,7,11,ブリリアントダンス,牡4,57,木幡初広,2:15.3,クビ,75.6,12,488(-2),[東] 栗田徹
8,8,13,スティルレーベン,牡4,57,原田和真,2:15.3,アタマ,80.3,13,478(0),[東] 大久保洋
9,6,9,コスモハヤブサ,牡4,57,黛弘人,2:15.3,アタマ,29.2,8,442(0),[東] 田島俊明
10,8,14,プライドイズメシア,牡4,57,柴山雄一,2:15.4,3/4,7.6,5,520(-4),[東] 高橋文雅
11,2,2,プロフェッサー,牡5,57,丸山元気,2:15.8,2.1/2,10.3,6,472(+8),[西] 音無秀孝
12,4,5,ミライヘノカゼ,牡5,57,松田大作,2:15.9,クビ,51.4,10,486(+8),[東] 伊藤大士
13,5,8,ヴェイパーコーン,牡4,57,荻野琢真,2:16.3,2.1/2,30.3,9,504(-6),[東] 和田正道
14,4,6,エッフェル,牡4,57,伴啓太,2:18.8,大,240.6,14,510(+2),[東] 高橋祥泰
