0,1,2,3
単勝,7,360,1
複勝,7 11 13,180 300 290,1 7 6
枠連,5 - 7,1770,8
馬連,7 - 11,2950,9
ワイド,7 - 11 7 - 13 11 - 13,"990 910 1,300",8 7 19
馬単,7 → 11,5590,18
三連複,7 - 11 - 13,9340,33
三連単,7 → 11 → 13,46830,147
