0,1,2,3
単勝,2,1630,4
複勝,2 5,"1,550 750",4 3
馬連,2 - 5,2840,7
ワイド,2 - 5 2 - 6 5 - 6,400 240 150,7 4 2
馬単,2 → 5,7550,12
三連複,2 - 5 - 6,430,2
三連単,2 → 5 → 6,13920,29
