0,1,2,3
単勝,10,390,3
複勝,10 5 8,180 160 440,3 2 7
枠連,5 - 8,440,2
馬連,5 - 10,960,5
ワイド,5 - 10 8 - 10 5 - 8,"450 1,670 1,050",5 21 10
馬単,10 → 5,1750,7
三連複,5 - 8 - 10,6640,26
三連単,10 → 5 → 8,24280,83
