0,1,2,3
単勝,2,1360,5
複勝,2 3 14,380 270 610,5 4 8
枠連,2 - 2,6180,23
馬連,2 - 3,5710,21
ワイド,2 - 3 2 - 14 3 - 14,"1,940 6,130 3,100",21 51 29
馬単,2 → 3,13240,44
三連複,2 - 3 - 14,46490,126
三連単,2 → 3 → 14,258710,636
