0,1,2,3
単勝,1,3480,8
複勝,1 9 5,520 190 110,9 3 1
枠連,1 - 7,8030,24
馬連,1 - 9,9820,28
ワイド,1 - 9 1 - 5 5 - 9,"2,370 1,380 420",27 17 2
馬単,1 → 9,27340,65
三連複,1 - 5 - 9,7740,28
三連単,1 → 9 → 5,94180,272
