着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,7,イカット,牝4,55,横山武史,1:49.2,,4.5,2,468(-4),[西] 上村洋行
2,7,10,ナギサ,牝3,52,泉谷楓真,1:49.3,3/4,17.6,9,482(-2),[西] 本田優
3,7,11,ルヴェルソー,牝4,55,藤岡佑介,1:49.3,ハナ,7.9,5,456(+8),[東] 田中博康
4,5,6,ヴィオリーナ,牝4,55,吉田隼人,1:49.4,クビ,8.6,6,466(-4),[西] 中内田充
5,4,5,クラサーヴィツァ,牝5,55,松田大作,1:49.4,ハナ,57.1,12,468(+8),[西] 武英智
6,4,4,タニノヨセミテ,牝4,55,横山和生,1:49.4,クビ,7.6,4,422(+8),[西] 四位洋文
7,2,2,バルバレスコ,牝4,55,丹内祐次,1:49.5,クビ,16.7,7,496(-8),[東] 宗像義忠
8,3,3,スパングルドスター,牝4,55,ルメール,1:49.5,クビ,4.3,1,440(-4),[東] 藤沢和雄
9,8,13,エトワール,牝5,55,岩田康誠,1:49.6,クビ,6.0,3,498(-2),[東] 牧光二
10,6,9,ダンツイノーバ,牝4,55,菱田裕二,1:49.8,1.1/2,28.3,10,452(-4),[西] 谷潔
11,6,8,イルヴェントデーア,牝5,55,坂井瑠星,1:50.2,2.1/2,36.1,11,452(+8),[東] 金成貴史
12,8,12,セクシーフェイス,牝4,55,秋山稔樹,1:50.5,1.1/2,98.2,13,444(+14),[東] 大和田成
13,1,1,ドゥラモット,牝4,55,池添謙一,1:51.3,5,17.5,8,474(-2),[西] 安田隆行
