0,1,2,3
単勝,18,320,1
複勝,18 9 15,170 430 840,1 8 12
枠連,5 - 8,1540,7
馬連,9 - 18,2480,9
ワイド,9 - 18 15 - 18 9 - 15,"1,140 2,070 7,310",10 26 75
馬単,18 → 9,4310,11
三連複,9 - 15 - 18,28640,100
三連単,18 → 9 → 15,56160,164
