0,1,2,3
単勝,9,1240,7
複勝,9 5 10,390 640 400,6 10 7
枠連,5 - 7,4380,17
馬連,5 - 9,14370,49
ワイド,5 - 9 9 - 10 5 - 10,"4,290 1,950 4,040",48 34 46
馬単,9 → 5,30570,98
三連複,5 - 9 - 10,47060,146
三連単,9 → 5 → 10,337940,933
