0,1,2,3
単勝,7,460,2
複勝,7 3 6,180 200 240,2 4 5
枠連,3 - 6,1140,4
馬連,3 - 7,1490,5
ワイド,3 - 7 6 - 7 3 - 6,560 630 880,5 7 12
馬単,7 → 3,2750,9
三連複,3 - 6 - 7,4250,16
三連単,7 → 3 → 6,16580,54
