0,1,2,3
単勝,6,180,1
複勝,6 5 2,110 110 170,1 2 4
枠連,5 - 6,240,1
馬連,5 - 6,190,1
ワイド,5 - 6 2 - 6 2 - 5,130 310 330,1 3 4
馬単,6 → 5,310,1
三連複,2 - 5 - 6,560,2
三連単,6 → 5 → 2,1340,2
