0,1,2,3
単勝,12,750,4
複勝,12 6 5,240 150 340,4 2 5
枠連,5 - 8,820,3
馬連,6 - 12,1080,3
ワイド,6 - 12 5 - 12 5 - 6,"470 1,310 810",3 10 7
馬単,12 → 6,2560,8
三連複,5 - 6 - 12,4040,10
三連単,12 → 6 → 5,18760,46
