0,1,2,3
単勝,4,300,1
複勝,4 8 13,150 390 190,1 7 4
枠連,3 - 5,2300,9
馬連,4 - 8,2610,9
ワイド,4 - 8 4 - 13 8 - 13,"890 370 1,150",10 1 13
馬単,4 → 8,3800,15
三連複,4 - 8 - 13,3680,9
三連単,4 → 8 → 13,17840,42
