0,1,2,3
単勝,10,970,4
複勝,10 8 9,250 620 130,4 10 1
枠連,5 - 6,2890,12
馬連,8 - 10,18250,44
ワイド,8 - 10 9 - 10 8 - 9,"4,040 430 1,500",42 3 18
馬単,10 → 8,36970,86
三連複,8 - 9 - 10,11470,39
三連単,10 → 8 → 9,125410,364
