0,1,2,3
単勝,9,190,1
複勝,9 11 15,110 230 180,1 4 3
枠連,5 - 6,530,2
馬連,9 - 11,1100,3
ワイド,9 - 11 9 - 15 11 - 15,"420 350 1,160",3 2 13
馬単,9 → 11,1430,3
三連複,9 - 11 - 15,2560,7
三連単,9 → 11 → 15,8990,20
