0,1,2,3
単勝,8,420,2
複勝,8 1 10,200 320 810,2 6 8
枠連,1 - 6,1620,9
馬連,1 - 8,3480,13
ワイド,1 - 8 8 - 10 1 - 10,"1,250 2,710 4,670",18 25 33
馬単,8 → 1,4990,21
三連複,1 - 8 - 10,32370,73
三連単,8 → 1 → 10,88180,261
