0,1,2,3
単勝,13,750,3
複勝,13 16 10,280 950 430,4 12 7
枠連,7 - 8,3900,20
馬連,13 - 16,14770,42
ワイド,13 - 16 10 - 13 10 - 16,"4,090 1,880 7,240",43 21 69
馬単,13 → 16,23700,75
三連複,10 - 13 - 16,71560,181
三連単,13 → 16 → 10,351590,927
