0,1,2,3
単勝,3,490,2
複勝,3 9 11,180 230 240,2 3 4
枠連,2 - 5,1100,4
馬連,3 - 9,1510,3
ワイド,3 - 9 3 - 11 9 - 11,610 710 750,2 6 7
馬単,3 → 9,2590,4
三連複,3 - 9 - 11,3310,7
三連単,3 → 9 → 11,14480,20
