0,1,2,3
単勝,12,420,2
複勝,12 5 1,180 380 990,2 5 12
枠連,4 - 7,1060,5
馬連,5 - 12,2350,9
ワイド,5 - 12 1 - 12 1 - 5,"960 2,720 6,090",12 35 60
馬単,12 → 5,4140,13
三連複,1 - 5 - 12,40070,116
三連単,12 → 5 → 1,164500,497
