0,1,2,3
単勝,2,1310,8
複勝,2 6 8,360 810 270,8 10 3
枠連,2 - 4,9600,26
馬連,2 - 6,27780,54
ワイド,2 - 6 2 - 8 6 - 8,"5,070 1,600 4,260",50 25 45
馬単,2 → 6,46790,106
三連複,2 - 6 - 8,49720,136
三連単,2 → 6 → 8,388350,905
