0,1,2,3
単勝,9,790,3
複勝,9 3 2,300 300 380,4 5 6
枠連,3 - 8,1440,6
馬連,3 - 9,3030,11
ワイド,3 - 9 2 - 9 2 - 3,"1,070 1,020 1,290",14 13 18
馬単,9 → 3,6270,23
三連複,2 - 3 - 9,10160,36
三連単,9 → 3 → 2,52780,167
