0,1,2,3
単勝,6,830,4
複勝,6 5 2,230 170 170,5 2 3
枠連,5 - 6,2590,13
馬連,5 - 6,2440,10
ワイド,5 - 6 2 - 6 2 - 5,770 750 510,8 7 4
馬単,6 → 5,5320,24
三連複,2 - 5 - 6,3790,12
三連単,6 → 5 → 2,27870,104
