0,1,2,3
単勝,6,2140,11
複勝,6 2 15,570 360 530,10 5 8
枠連,1 - 3,2660,14
馬連,2 - 6,17110,67
ワイド,2 - 6 6 - 15 2 - 15,"4,540 4,190 3,060",62 54 38
馬単,6 → 2,37910,134
三連複,2 - 6 - 15,79790,261
三連単,6 → 2 → 15,606910,1819
