0,1,2,3
単勝,3,1130,6
複勝,3 5 9,270 250 120,7 4 1
枠連,3 - 5,5550,15
馬連,3 - 5,4900,15
ワイド,3 - 5 3 - 9 5 - 9,"1,190 510 560",14 4 5
馬単,3 → 5,10320,33
三連複,3 - 5 - 9,3190,12
三連単,3 → 5 → 9,33180,117
