0,1,2,3
単勝,5,130,1
複勝,5 11 4,110 150 350,1 3 7
枠連,4 - 7,380,1
馬連,5 - 11,430,2
ワイド,5 - 11 4 - 5 4 - 11,"210 590 1,170",2 5 13
馬単,5 → 11,510,2
三連複,4 - 5 - 11,2140,6
三連単,5 → 11 → 4,4080,9
