0,1,2,3
単勝,7,740,3
複勝,7 11 3,210 120 170,4 1 2
枠連,5 - 7,750,2
馬連,7 - 11,980,2
ワイド,7 - 11 3 - 7 3 - 11,450 800 390,4 8 1
馬単,7 → 11,2470,6
三連複,3 - 7 - 11,1940,2
三連単,7 → 11 → 3,10590,15
