0,1,2,3
単勝,2,1810,6
複勝,2 4 12,"770 2,970 1,300",5 11 9
枠連,2 - 4,21260,27
馬連,2 - 4,42580,53
ワイド,2 - 4 2 - 12 4 - 12,"8,770 3,560 12,410",54 35 58
馬単,2 → 4,82150,103
三連複,2 - 4 - 12,218920,180
三連単,2 → 4 → 12,1341120,1049
