着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,コントレイル,牡3,57,福永祐一,3:05.5,,1.1,1,458(-2),[西] 矢作芳人
2,5,9,アリストテレス,牡3,57,ルメール,3:05.5,クビ,23.0,4,474(+8),[西] 音無秀孝
3,5,10,サトノフラッグ,牡3,57,戸崎圭太,3:06.1,3.1/2,34.9,5,490(+4),[東] 国枝栄
4,4,8,ディープボンド,牡3,57,和田竜二,3:06.2,クビ,51.6,7,484(-6),[西] 大久保龍
5,7,15,ブラックホール,牡3,57,藤岡佑介,3:06.2,クビ,116.8,14,436(-8),[東] 相沢郁
6,7,13,ロバートソンキー,牡3,57,伊藤工真,3:06.6,2,76.7,9,470(-4),[東] 林徹
7,3,6,ヴェルトライゼンデ,牡3,57,池添謙一,3:06.9,2,10.3,2,488(0),[西] 池江泰寿
8,7,14,ヴァルコス,牡3,57,岩田康誠,3:07.1,1.1/4,42.2,6,502(+6),[西] 友道康夫
9,1,2,ガロアクリーク,牡3,57,川田将雅,3:07.5,2.1/2,82.5,10,498(-4),[東] 上原博之
10,6,11,バビット,牡3,57,内田博幸,3:07.6,クビ,12.5,3,450(-12),[西] 浜田多実
11,2,4,マンオブスピリット,牡3,57,Ｍ．デム,3:07.6,クビ,116.6,13,488(+2),[西] 斉藤崇史
12,3,5,サトノインプレッサ,牡3,57,坂井瑠星,3:07.8,1,96.9,11,484(0),[西] 矢作芳人
13,1,1,ディアマンミノル,牡3,57,幸英明,3:07.9,1/2,109.9,12,458(-6),[西] 本田優
14,8,16,ターキッシュパレス,牡3,57,富田暁,3:07.9,クビ,254.4,16,472(+4),[西] 昆貢
15,4,7,ダノングロワール,牡3,57,北村友一,3:08.5,3.1/2,64.2,8,488(+4),[東] 国枝栄
16,6,12,レクセランス,牡3,57,松山弘平,3:09.2,4,140.6,15,480(-4),[西] 池添学
17,8,18,ビターエンダー,牡3,57,津村明秀,3:09.4,1.1/4,302.1,17,476(+2),[東] 相沢郁
18,8,17,キメラヴェリテ,牡3,57,松若風馬,3:11.7,大,324.0,18,540(0),[西] 中竹和也
