着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,7,エングレーバー,牡4,56,川田将雅,1:49.2,,1.7,1,460(+10),[西] 中内田充
2,7,9,ショウナンバルディ,牡4,56,鮫島克駿,1:49.4,1.1/4,18.3,5,436(0),[西] 松下武士
3,3,3,ミヤビパーフェクト,セ4,56,福永祐一,1:49.8,2.1/2,22.4,7,468(0),[西] 笹田和秀
4,8,11,レティキュール,牝4,54,ルメール,1:50.0,1.1/4,5.2,2,438(+8),[西] 斉藤崇史
5,8,12,アグネスリバティ,牡7,57,中井裕二,1:50.0,アタマ,26.2,9,498(+6),[西] 宮本博
6,2,2,カフジジュピター,牡4,56,川又賢治,1:50.2,1,54.7,11,452(+4),[西] 矢作芳人
7,7,10,デルニエオール,牝5,55,秋山真一,1:50.3,1/2,41.4,10,426(+10),[西] 池江泰寿
8,4,4,スーパーフェザー,牡5,57,藤岡康太,1:50.4,1/2,6.7,3,484(-6),[西] 友道康夫
9,5,6,ヴィント,牡4,56,竹之下智,1:50.4,ハナ,13.1,4,536(+8),[西] 千田輝彦
10,1,1,ジョウショームード,牡4,56,国分恭介,1:50.9,3,170.8,12,448(0),[西] 服部利之
11,6,8,メイケイゴールド,牡5,57,古川吉洋,1:51.1,1.1/4,21.9,6,504(+14),[西] 木原一良
12,5,5,ムーンレイカー,牡5,57,松山弘平,1:51.3,1.1/4,24.4,8,478(-4),[西] 池添兼雄
